NGO_ID,Name,City,Latitude,Longitude,Cause,Special_Focus,Urgent_Need,Capacity_per_week,Acceptance_Rate,Contact
NGO00362,Johnson-Anderson Foundation,Mumbai,19.024464046274147,72.87200327427921,Disaster_Relief,"elderly, children",False,87,0.7065008140662827,4764986736
NGO00363,"Ford, Lozano and Fleming Foundation",Hyderabad,17.343291254274675,78.41965456038237,Poverty_Alleviation,"rural, elderly",False,320,0.6228082830835429,9113439668
NGO00364,Mitchell Ltd Foundation,Delhi,28.553972060800692,77.21751404068162,Environment,"women, rural",False,240,0.8273167204016664,(964)901-5719x3603
NGO00365,Leach-Kelly Foundation,Kanpur,26.432252910045275,80.25127843223284,Healthcare,"elderly, rural",False,89,0.7212367319143917,+1-521-388-5543x4156
NGO00366,"Cooper, Ward and Navarro Foundation",Jaipur,26.95625756003046,75.77513843313653,Education,rural,False,79,0.814541942182838,250-694-6881x466
NGO00367,Ferguson-Diaz Foundation,Bengaluru,13.007999489456147,77.56209493900734,Environment,"women, disabled",False,499,0.631438086781982,480.399.2172x65549
NGO00368,Simmons PLC Foundation,Kolkata,22.579006937366678,88.29921083844857,Elderly_Care,women,False,307,0.840535673393119,(925)829-0595
NGO00369,Mckee-Harris Foundation,Hyderabad,17.483557403652718,78.51121817958851,Education,rural,False,401,0.9210261534736801,983-827-0492x49575
NGO00370,Reynolds-Fields Foundation,Indore,22.800288739308186,75.77715627366936,Child_Welfare,rural,False,419,0.7474136043088514,001-212-202-4047x448
NGO00371,"Lewis, Macias and Hubbard Foundation",Pune,18.488335687545845,73.8835960146347,Disaster_Relief,rural,False,106,0.8389000467013499,653.209.5960
NGO00372,Bowman-Torres Foundation,Nagpur,21.214997775477446,79.05080184383938,Healthcare,"disabled, children",False,420,0.9612453373958598,463-353-9962
NGO00373,"Freeman, Townsend and Sims Foundation",Lucknow,26.92883554798366,81.037956920945,Disability_Support,"disabled, rural",True,159,0.8674263331013734,699.674.1587x961
NGO00374,"Dominguez, Johnson and Stephenson Foundation",Jaipur,26.849787069008336,75.81468871508538,Child_Welfare,"women, elderly",False,481,0.9379445571673872,(284)826-6539x30647
NGO00375,Ferguson Group Foundation,Kolkata,22.546540544401857,88.29732063278172,Child_Welfare,children,False,419,0.8849389277852612,+1-521-857-2461x0006
NGO00376,Baker-Joseph Foundation,Chennai,13.095189788254284,80.1954521332168,Women_Empowerment,disabled,False,285,0.9480984969589046,998-904-3260x47172
NGO00377,Wilkins Ltd Foundation,Lucknow,26.86340590977318,80.91606540719519,Environment,"rural, elderly",False,387,0.6063966615470133,6777805197
NGO00378,"Beck, Jackson and Smith Foundation",Mumbai,19.05156365676898,72.9521106862759,Environment,elderly,False,75,0.9591446609771876,(979)859-1990
NGO00379,"Scott, Rodriguez and Price Foundation",Indore,22.637256499716983,75.7980881729024,Child_Welfare,elderly,False,259,0.6464027961190777,(817)491-0126x55847
NGO00380,Weaver-Morgan Foundation,Nagpur,21.15109970546565,79.09144661958716,Poverty_Alleviation,"children, rural",False,251,0.6066841681607593,439.656.2794
NGO00381,Martin and Sons Foundation,Bhopal,23.187254957624265,77.48158989471322,Environment,disabled,False,198,0.9452655634082228,973-684-4391x24929
NGO00382,"Wade, Dyer and Schmidt Foundation",Pune,18.610593637290478,73.8730874427988,Education,"women, children",False,281,0.7385366597452157,419-797-5990
NGO00383,"Rose, Hernandez and Harmon Foundation",Hyderabad,17.384247034773992,78.56675540542554,Poverty_Alleviation,"rural, disabled",False,343,0.9674660757436097,5908696886
NGO00384,"Rivas, Rogers and Barnett Foundation",Kanpur,26.50286747942055,80.31295135611443,Environment,rural,False,378,0.6936450267015891,632.898.0403
NGO00385,Ponce Ltd Foundation,Delhi,28.633644668211346,77.19778672994063,Disability_Support,disabled,False,254,0.7142358127451439,(806)335-7903
NGO00386,Goodwin-Burke Foundation,Kanpur,26.5377391723269,80.37700113701835,Environment,children,False,139,0.8631794041708241,+1-305-654-9340
NGO00387,Castillo-Harris Foundation,Ahmedabad,22.948156421389868,72.48508925098581,Environment,"children, women",False,104,0.6082238819511295,(688)248-8746x45931
NGO00388,Hutchinson Ltd Foundation,Chennai,13.126406658594009,80.20193299179752,Child_Welfare,"children, elderly",True,100,0.6164235761568837,451-316-4567x76756
NGO00389,"Jones, Fletcher and Jackson Foundation",Bengaluru,12.989222010662592,77.57075165814364,Rural_Development,women,False,95,0.7301395713696149,4076270412
NGO00390,Gross and Sons Foundation,Ahmedabad,22.939047736950172,72.62510002147255,Environment,"women, children",False,484,0.7612631714652737,7086649495
NGO00391,Garza LLC Foundation,Lucknow,26.931996220142278,80.91699434959578,Environment,rural,False,419,0.6570091881896752,+1-302-833-3809x312
NGO00392,"Sawyer, Cardenas and Ryan Foundation",Kanpur,26.547275369388345,80.29234987898265,Healthcare,"rural, disabled",True,78,0.8471836729979813,+1-888-667-0694x9254
NGO00393,"Waters, Jones and Ellis Foundation",Kolkata,22.49712384409149,88.32312342612238,Rural_Development,"children, rural",False,223,0.6238832577379773,+1-551-876-5686x0362
NGO00394,"Schmidt, Snow and Duran Foundation",Chennai,13.05650293986919,80.28912144269421,Women_Empowerment,children,False,149,0.8375791622623134,(539)818-1139x129
NGO00395,Jenkins Ltd Foundation,Bhopal,23.251788302374727,77.43717522980411,Environment,"disabled, elderly",True,158,0.9176235020483826,+1-979-908-6830
NGO00396,Cooper Ltd Foundation,Pune,18.501787182406268,73.94909652400007,Environment,"children, women",False,218,0.7202023816636026,+1-915-862-8524x54212
NGO00397,Dougherty PLC Foundation,Hyderabad,17.45211493791542,78.50228142850038,Rural_Development,rural,False,302,0.7712359982135047,+1-538-922-0435x649
NGO00398,Garza-Park Foundation,Jaipur,26.877866725149968,75.88437152195495,Education,"disabled, elderly",False,346,0.7990253712290414,535-763-8170
NGO00399,"Gonzalez, Marquez and Rivers Foundation",Pune,18.49700767008365,73.7878080183001,Healthcare,children,False,250,0.6009703635418642,(851)464-5292
NGO00400,Stone and Sons Foundation,Nagpur,21.17128912196339,78.98825049089811,Poverty_Alleviation,rural,False,327,0.9786783873313755,561.382.0660x041
NGO00401,"Parks, Jimenez and Rojas Foundation",Mumbai,19.17536299521419,72.92423439400014,Child_Welfare,"disabled, elderly",True,188,0.8777654491012241,238-747-5920x352
NGO00402,Downs-Brown Foundation,Jaipur,26.84538933215164,75.79214680757666,Environment,"elderly, disabled",False,492,0.7771986420594761,360.658.5418
NGO00403,Smith-Wall Foundation,Kanpur,26.404077211005273,80.24056912398547,Child_Welfare,rural,False,218,0.7983605510577806,001-667-247-6347
NGO00404,Sweeney PLC Foundation,Bengaluru,12.88215667010314,77.53065430720368,Disaster_Relief,elderly,False,112,0.6778669326000849,4326021151
NGO00405,"Lee, Robinson and Brooks Foundation",Hyderabad,17.47767867567397,78.42972604528494,Disability_Support,children,False,471,0.7779560852038809,(548)426-8124
NGO00406,Turner-Williams Foundation,Delhi,28.56032572042062,77.1185224756855,Environment,"elderly, women",False,203,0.8560054835764173,+1-538-617-2201x0095
NGO00407,Sexton-Smith Foundation,Jaipur,26.928629582994652,75.85025373626941,Disaster_Relief,children,True,425,0.8786457524297075,249-809-5420
NGO00408,Eaton-Andrews Foundation,Chennai,13.041328102051615,80.26074132322303,Women_Empowerment,rural,False,103,0.9142194288537242,7606911133
NGO00409,"Williams, Alvarado and Salazar Foundation",Mumbai,19.13847100882008,72.94972946219245,Disability_Support,"rural, elderly",False,108,0.971103188896146,(563)607-6653x413
NGO00410,"Allen, Ruiz and Paul Foundation",Nagpur,21.08893827359458,79.02332876650777,Child_Welfare,women,False,326,0.9311157896682389,944-477-9731
NGO00411,Ford LLC Foundation,Lucknow,26.7807609409887,80.98348217632463,Disability_Support,"women, children",True,299,0.8353801904951277,(353)389-6893x9169
NGO00412,Johnson LLC Foundation,Ahmedabad,22.968383735303142,72.50294406341665,Women_Empowerment,"children, rural",False,284,0.7180894442415201,453-739-1270
NGO00413,Richardson and Sons Foundation,Thane,19.275343175025043,72.9806426963186,Rural_Development,"children, elderly",False,466,0.809603311106521,001-360-741-8113x15924
NGO00414,Rowe PLC Foundation,Chennai,13.126463808734707,80.18757814931405,Education,rural,True,333,0.6666222377838676,9068444192
NGO00415,"Zimmerman, Cox and Werner Foundation",Ahmedabad,22.961596681272702,72.501426769166,Elderly_Care,"elderly, disabled",True,154,0.7954119478105015,(936)901-0910
NGO00416,"Burch, Ochoa and Thornton Foundation",Delhi,28.66178229109134,77.12425031286925,Environment,"children, elderly",False,462,0.8774041757343396,223-453-6972x0583
NGO00417,Brown Group Foundation,Kanpur,26.44855288682102,80.41513020536289,Disaster_Relief,children,False,466,0.8629885349251197,336.683.1442
NGO00418,Chan-Jimenez Foundation,Kanpur,26.41273348255839,80.30674255914782,Poverty_Alleviation,women,False,495,0.6181388400779273,619.833.6172x960
NGO00419,Conner LLC Foundation,Mumbai,19.077108229954657,72.85316555486045,Education,women,False,182,0.6696955961745933,001-802-873-9197
NGO00420,Watts and Sons Foundation,Indore,22.72869484654764,75.9243099262138,Women_Empowerment,"rural, children",False,96,0.6286645664493283,(891)596-1446x88097
NGO00421,Mccoy PLC Foundation,Jaipur,26.91727509733107,75.85579442571867,Disability_Support,disabled,False,92,0.7798745881464644,481.320.0073x54630
NGO00422,Williams-Hughes Foundation,Bhopal,23.19066531534471,77.36115965290553,Women_Empowerment,"women, disabled",True,281,0.8512230316348693,8329136168
NGO00423,Beltran Group Foundation,Kolkata,22.578268938687312,88.42461352028006,Women_Empowerment,"elderly, children",False,68,0.9252708269501545,745.844.4260
NGO00424,Garcia-Johnston Foundation,Chennai,13.124783960248134,80.18896984543412,Women_Empowerment,children,False,159,0.7194758100220422,261.515.6850x698
NGO00425,Gonzalez-Thomas Foundation,Kanpur,26.422660421686466,80.37261701179976,Poverty_Alleviation,children,False,142,0.8329808864631241,940.345.8357x25049
NGO00426,Cruz-Castro Foundation,Bengaluru,13.04310931798737,77.59743410934152,Education,"children, elderly",False,206,0.706800661046051,904-309-0060x0695
NGO00427,Walls Ltd Foundation,Pune,18.435753347428996,73.81874757228815,Environment,"women, disabled",False,95,0.9353901370169597,001-961-931-4346x17147
NGO00428,"Smith, Perez and Jones Foundation",Indore,22.78615933475356,75.82614528906096,Disaster_Relief,children,False,119,0.8876721806951926,001-841-961-2851x74574
NGO00429,Wallace Group Foundation,Nagpur,21.162782300054364,78.99063751020235,Child_Welfare,"children, women",False,193,0.8004275973119558,(880)510-7401x3714
NGO00430,Coleman Ltd Foundation,Nagpur,21.18277060066564,79.17822469109147,Healthcare,"children, elderly",True,395,0.8247348169015872,+1-966-998-4744x3839
NGO00431,Evans Group Foundation,Chennai,13.162475808115866,80.3254013697602,Environment,"women, disabled",True,96,0.6141478566658709,551-273-6780
NGO00432,Jordan PLC Foundation,Mumbai,19.124162518302004,72.7826428758777,Healthcare,"children, rural",False,65,0.6536996898930476,622.453.5026x38744
NGO00433,Watts-Gross Foundation,Ahmedabad,22.988045391336414,72.54659222043227,Disaster_Relief,disabled,False,63,0.9391243645643224,001-633-936-8909
NGO00434,Vazquez-Gonzalez Foundation,Bengaluru,12.878472605843372,77.66000197632938,Poverty_Alleviation,"elderly, disabled",False,67,0.743925550407456,(982)861-2754x409
NGO00435,Bennett-Neal Foundation,Delhi,28.61583088324838,77.25240300753279,Rural_Development,women,False,157,0.6060593608522581,878-500-1001x0440
NGO00436,Davis-Flores Foundation,Kanpur,26.462078728760783,80.41913830822304,Disability_Support,"rural, women",False,476,0.8826367534550453,001-437-216-4789x3703
NGO00437,Wilson Ltd Foundation,Kanpur,26.501221937947598,80.28654728389279,Women_Empowerment,children,False,96,0.7986744603781529,(619)780-0729x8198
NGO00438,Vazquez-Webb Foundation,Lucknow,26.871334648606275,80.91571837644595,Education,disabled,False,126,0.7085063163904227,+1-877-979-4432x4944
NGO00439,"Collier, Manning and Ortega Foundation",Ahmedabad,23.039700345470145,72.52806554772232,Women_Empowerment,disabled,False,398,0.9410933231701064,+1-897-875-8799x884
NGO00440,"Williams, Cooper and Young Foundation",Pune,18.53460167379493,73.76306040816394,Poverty_Alleviation,rural,False,295,0.8357778298214165,+1-383-627-5697x311
NGO00441,"Hart, Reed and Yu Foundation",Kanpur,26.382471658327564,80.37876468164372,Child_Welfare,"children, rural",False,165,0.6640380849113416,(372)465-4388x1163
NGO00442,"Hill, Conway and Simmons Foundation",Hyderabad,17.40935187721908,78.44968806113624,Education,"elderly, rural",True,179,0.9327190193337314,(432)650-5806x38804
NGO00443,"Robinson, Lewis and Duran Foundation",Kanpur,26.377730966903645,80.42646257229404,Women_Empowerment,rural,True,161,0.9116243654264808,(815)687-0238x176
NGO00444,Nelson-Collins Foundation,Thane,19.13406133960908,72.94790374250849,Poverty_Alleviation,rural,False,320,0.7790648657434224,599.936.8804
NGO00445,"Allison, Ramirez and Floyd Foundation",Nagpur,21.141915650537737,79.11234164526701,Rural_Development,disabled,False,123,0.9143652428513369,001-889-212-5427x1224
NGO00446,"Henson, Smith and Wilson Foundation",Nagpur,21.185924871632462,79.03303813976788,Disaster_Relief,children,False,414,0.6628678232071735,432.803.2291
NGO00447,Jimenez-Sanchez Foundation,Kanpur,26.51507108417189,80.33084469962058,Disaster_Relief,children,False,255,0.9081537251387954,538-250-9911x898
NGO00448,Nguyen Ltd Foundation,Mumbai,19.03533143522361,72.83396209409415,Women_Empowerment,women,False,163,0.6123000429220976,607-346-5736
NGO00449,Moore LLC Foundation,Delhi,28.589399541827504,77.1724164834786,Elderly_Care,"children, rural",False,99,0.8245891155142222,+1-592-894-1814x704
NGO00450,"Nelson, Moody and Krueger Foundation",Delhi,28.60376721188709,77.28777795254445,Education,"elderly, disabled",False,234,0.7616867371115864,6219712200
NGO00451,Parker Group Foundation,Jaipur,26.934259487858284,75.71047055540076,Poverty_Alleviation,children,False,322,0.8877070531113396,857.224.2434x0894
NGO00452,"Hebert, Joseph and Leonard Foundation",Chennai,13.049219216879195,80.19245916927619,Women_Empowerment,women,True,89,0.7962002934312447,001-221-293-5046x4955
NGO00453,Palmer-Austin Foundation,Nagpur,21.106344959215644,79.15473030045052,Child_Welfare,"disabled, children",False,410,0.7937124759296386,(321)756-2762x623
NGO00454,Duncan-Johnson Foundation,Pune,18.45732544134746,73.90870717109249,Environment,"women, rural",False,218,0.7082733260995434,807.242.7313x125
NGO00455,Nelson-Brown Foundation,Mumbai,19.090550651849632,72.79596552887307,Disability_Support,"disabled, elderly",True,283,0.8735093369473461,+1-371-789-1189
NGO00456,"Garcia, Hancock and Schaefer Foundation",Thane,19.125339000428035,72.99609552093992,Disability_Support,"rural, disabled",False,330,0.9639690094462761,355-587-3294
NGO00457,Taylor and Sons Foundation,Thane,19.16913581484872,72.87818462571202,Education,disabled,False,165,0.734043104756495,001-398-918-3200
NGO00458,Tanner Inc Foundation,Nagpur,21.120594051855466,79.13605792574928,Child_Welfare,"elderly, disabled",False,495,0.8571016807595531,367-518-8443x19168
NGO00459,"Howard, Johnson and Douglas Foundation",Jaipur,26.81585219709945,75.79237425595697,Healthcare,disabled,False,388,0.7142193010605284,790-964-6862x453
NGO00460,"Bush, Steele and Alvarez Foundation",Mumbai,19.13624283756861,72.87265101235373,Disability_Support,rural,True,169,0.6520225341650092,+1-524-273-6733x13562
NGO00461,Stanley Inc Foundation,Nagpur,21.11630557025277,79.00356220552798,Disaster_Relief,"children, rural",False,219,0.8396611315586802,(753)292-1062
NGO00462,Porter Ltd Foundation,Kanpur,26.42203393286186,80.34298826048817,Disaster_Relief,"elderly, children",False,400,0.7047414406061538,285-300-6327x94719
NGO00463,Moore-Baker Foundation,Ahmedabad,23.072666072737267,72.51596136848005,Education,children,False,184,0.7233390075391596,(466)682-0980x07143
NGO00464,Rush PLC Foundation,Chennai,13.095410316193421,80.34117481949652,Healthcare,"women, rural",False,199,0.8655829773197743,(907)785-3316x69847
NGO00465,Lopez Group Foundation,Indore,22.62964319298416,75.92370333407496,Environment,rural,False,262,0.7410814311637269,616.452.1795x369
NGO00466,Dickerson Group Foundation,Hyderabad,17.475558565416584,78.50091852179725,Education,disabled,False,487,0.6386981898079237,(965)659-9657x605
NGO00467,Harrison-Cook Foundation,Nagpur,21.18519846631969,79.0470861555899,Poverty_Alleviation,children,False,202,0.6580247879696931,910.705.1840
NGO00468,"Smith, Marshall and Peters Foundation",Bhopal,23.293385601201397,77.50698282602514,Disaster_Relief,disabled,True,183,0.7522321510429906,+1-603-441-0522
NGO00469,"Hendricks, Gonzalez and Farmer Foundation",Indore,22.781495716824434,75.8829429981717,Disaster_Relief,"rural, elderly",True,119,0.7753810042452196,364.611.7742x1244
NGO00470,"Stevens, Mccall and Smith Foundation",Hyderabad,17.285251359078764,78.57345242396136,Elderly_Care,rural,False,198,0.6200157993580713,5617695172
NGO00471,"Johnson, Roberts and Booth Foundation",Chennai,13.074152160918365,80.20042482609398,Environment,"elderly, children",False,419,0.6794892561071201,556-717-6247
NGO00472,Anderson and Sons Foundation,Mumbai,19.059703277330538,72.85399825864845,Disaster_Relief,"disabled, elderly",False,107,0.6464913854397839,001-354-776-8618x7128
NGO00473,Carter-Johnson Foundation,Thane,19.14707314856137,73.00251190185642,Rural_Development,children,True,405,0.7686397586265442,+1-240-362-1753
NGO00474,"Smith, Mcdonald and Levy Foundation",Bengaluru,12.942544993589506,77.5007454359301,Child_Welfare,"elderly, children",True,408,0.9608181229478681,417-563-5215x95909
NGO00475,"Whitehead, Lee and Marshall Foundation",Bhopal,23.265008146225142,77.3308132711975,Elderly_Care,"women, disabled",True,321,0.8521088695828071,7748214079
NGO00476,Logan-Goodman Foundation,Pune,18.444019351393333,73.90172753283997,Women_Empowerment,"elderly, disabled",True,79,0.7521052628175025,+1-658-496-8550x9195
NGO00477,Martinez-Martin Foundation,Bengaluru,12.992817868111308,77.4965544462839,Healthcare,"rural, disabled",True,263,0.636732611522955,001-642-452-8821x6250
NGO00478,Hammond PLC Foundation,Pune,18.52177608880644,73.90324804286716,Healthcare,rural,False,496,0.8889472052285914,001-357-554-0669x33815
NGO00479,Warner LLC Foundation,Chennai,13.082516660212907,80.30119987612184,Women_Empowerment,women,True,71,0.7213001936371636,6887180988
NGO00480,Jones LLC Foundation,Ahmedabad,22.961802057761584,72.58874581568294,Education,elderly,True,97,0.7959797196774605,(377)417-9908
NGO00481,Spears Inc Foundation,Bhopal,23.352072563256396,77.45560636831165,Disability_Support,elderly,False,133,0.7907213085530125,855.698.8224
NGO00482,"Simmons, Richardson and Evans Foundation",Kanpur,26.43658164347437,80.33109549333855,Elderly_Care,"children, elderly",False,65,0.6760187085956224,612-345-9401
NGO00483,"Gutierrez, Lawson and Thomas Foundation",Chennai,13.104534975875932,80.3457117928338,Poverty_Alleviation,elderly,False,64,0.8757529902022034,935.388.4872x6319
NGO00484,Shaw Group Foundation,Nagpur,21.211685080837267,79.0001343311365,Disaster_Relief,"disabled, children",False,406,0.8262709739583327,866.911.2748
NGO00485,Snyder-Russell Foundation,Nagpur,21.176030490127097,79.0708977826795,Child_Welfare,"disabled, rural",False,142,0.7463475269493044,3306647447
NGO00486,Patton-Hooper Foundation,Kanpur,26.474856020136812,80.25528271443513,Women_Empowerment,"elderly, women",False,137,0.8785520767594415,925.862.4487x8167
NGO00487,Boone Inc Foundation,Chennai,13.05238452955782,80.31428610496691,Elderly_Care,"disabled, women",True,351,0.8782998020559799,619.691.5693
NGO00488,Watson-Hill Foundation,Bengaluru,13.01047709050231,77.53746555239066,Women_Empowerment,"elderly, disabled",False,276,0.840909895207368,001-883-692-7597x0727
NGO00489,"Mason, Meyer and Thompson Foundation",Bhopal,23.28826561319387,77.3487959155212,Poverty_Alleviation,women,False,439,0.7063732562294485,(568)938-0102
NGO00490,Mccann-Cross Foundation,Kanpur,26.47754644927204,80.34499442631005,Healthcare,disabled,True,270,0.8762952371052097,580.429.9765x016
NGO00491,Herrera-Reid Foundation,Delhi,28.519928758959548,77.2555284484885,Child_Welfare,"disabled, rural",True,447,0.7020937581585744,369-325-6437
NGO00492,"Hill, Lee and Warren Foundation",Mumbai,19.04440590292092,72.80126144261354,Environment,"children, women",True,266,0.7903787979126343,4254979128
NGO00493,"Bowen, Adams and Perez Foundation",Pune,18.571746462625125,73.8003349952556,Women_Empowerment,women,False,134,0.7881928850546178,001-376-514-4270
NGO00494,Bell-Perkins Foundation,Bengaluru,12.953202833399654,77.69096160454356,Women_Empowerment,children,False,403,0.8900987694038552,001-457-710-6516
NGO00495,"Flores, Hoffman and Willis Foundation",Ahmedabad,23.02217158685889,72.48434083936797,Disaster_Relief,children,False,438,0.7439753042294692,+1-602-427-2756x3856
NGO00496,"Jones, Oconnor and Ellis Foundation",Bengaluru,12.91761087354938,77.50991372836403,Environment,disabled,False,469,0.6522178899340578,001-768-655-7897x4407
NGO00497,Taylor-West Foundation,Mumbai,19.150308402800245,72.92384698048114,Rural_Development,"elderly, rural",True,324,0.9509462476357659,627-698-3366
NGO00498,Gomez Group Foundation,Lucknow,26.802470106017353,81.01871487081229,Education,"rural, children",False,489,0.8561838554115287,549-949-0765x7068
NGO00499,Sullivan and Sons Foundation,Ahmedabad,23.1017970545285,72.50077437516664,Elderly_Care,"children, rural",False,73,0.9733461360817435,9756587600
NGO00500,Jones PLC Foundation,Indore,22.72537879330637,75.84119857047031,Poverty_Alleviation,rural,False,494,0.7132092938386004,+1-336-258-4510x707
