DonationID,DonorID,Type,Subtype,Size,Condition_Donor,Condition_System,Season,Quantity,Location_City,Latitude,Longitude,Timestamp_Submitted,Timestamp_PickedUp,Timestamp_Delivered,Matched_NGO_ID,AdminDecision,Proof_Type,Proof_Evidence
DON00005550,D000136,saree,cotton-saree,L,Gently Worn,Gently Worn,Summer,9,Jaipur,26.956417092945404,75.74524234767506,2024-02-14 20:33:43,,,,AutoApproved,NGOReceipt,True
DON00005551,D001368,dress,ethnic-dress,M,New,New,Winter,12,Pune,18.485930268389303,73.83245084623488,2024-01-24 03:10:40,2024-02-02 03:10:40,,NGO00066,AutoApproved,NGOReceipt,True
DON00005552,D000938,footwear,slippers,Free,New,New,Summer,8,Mumbai,19.033625581106822,72.87230861751793,2025-06-07 07:46:39,2025-06-13 07:46:39,,NGO00400,AutoApproved,Photo,True
DON00005553,D000632,pants,trousers,M,Gently Worn,Used,Summer,8,Chennai,13.09390468442791,80.3066757254692,2024-02-16 00:38:50,2024-02-23 00:38:50,2024-02-27 00:38:50,NGO00042,AutoApproved,QR,True
DON00005554,D001695,saree,cotton-saree,Free,New,New,All,2,Lucknow,26.843796058258757,80.95438101666113,2024-11-05 22:32:12,,,,AutoApproved,Photo,True
DON00005555,D001334,dress,casual-dress,L,Used,Used,Summer,1,Bhopal,23.27568724459074,77.42431175780672,2024-05-11 06:24:31,2024-05-14 06:24:31,2024-05-18 06:24:31,NGO00461,ManualApproved,OTP,True
DON00005556,D000144,shirt,kurta,L,Gently Worn,Gently Worn,All,10,Jaipur,26.897603778499708,75.7738422478266,2024-08-22 19:02:46,2024-08-27 19:02:46,2024-08-28 19:02:46,NGO00184,ManualApproved,,False
DON00005557,D000736,footwear,slippers,XL,Used,Used,Winter,6,Mumbai,19.12453374293668,72.87179659316277,2024-12-03 06:11:44,,,,ManualApproved,OTP,
DON00005558,D000533,blanket,cotton-blanket,M,Gently Worn,Gently Worn,All,16,Chennai,13.094863238125594,80.24191757525064,2024-06-01 06:18:32,2024-06-07 06:18:32,2024-06-10 06:18:32,NGO00027,AutoApproved,OTP,True
DON00005559,D000449,jacket,blazer,M,Used,Dirty,Winter,4,Kolkata,22.622353665536586,88.38213851704455,2025-01-07 07:10:47,2025-01-15 07:10:47,2025-01-19 07:10:47,NGO00118,AutoRejected,NGOReceipt,True
DON00005560,D001765,blanket,fleece-blanket,S,Used,Gently Worn,All,83,Pune,18.5613520899232,73.81045236712714,2024-02-04 23:02:28,2024-02-05 23:02:28,2024-02-09 23:02:28,NGO00123,ManualApproved,Photo,True
DON00005561,D001314,dress,formal-dress,L,Gently Worn,Gently Worn,All,46,Bhopal,23.264686243954877,77.41626867921582,2024-09-19 00:37:16,2024-09-21 00:37:16,2024-09-22 00:37:16,NGO00479,AutoApproved,OTP,True
DON00005562,D001807,jacket,cardigan,XL,Used,Used,All,10,Hyderabad,17.413749243229304,78.48731263511947,2024-04-14 05:17:23,,,,AutoApproved,Photo,False
DON00005563,D001654,pants,track-pants,S,New,New,Winter,97,Kolkata,22.530519462360417,88.32266902999957,2024-06-12 09:38:21,2024-06-13 09:38:21,2024-06-15 09:38:21,NGO00285,AutoApproved,,True
DON00005564,D000382,footwear,shoes,S,Used,Used,Summer,2,Kolkata,22.614457967561716,88.3622236195457,2024-09-23 11:14:26,,,,AutoApproved,,True
DON00005565,D000175,pants,shorts,L,New,New,Winter,27,Bengaluru,12.932601653180368,77.64019076757491,2024-11-12 21:37:54,2024-11-20 21:37:54,2024-11-22 21:37:54,NGO00424,AutoApproved,Photo,
DON00005566,D000841,jacket,blazer,XL,Gently Worn,Gently Worn,All,10,Pune,18.531519831930613,73.88956609393531,2025-03-31 10:24:21,2025-04-07 10:24:21,2025-04-12 10:24:21,NGO00164,AutoApproved,QR,True
DON00005567,D001763,blanket,woolen-blanket,L,Used,Gently Worn,Summer,5,Delhi,28.60919185886199,77.16009422297957,2025-08-31 01:07:42,2025-09-09 01:07:42,2025-09-15 01:07:42,NGO00277,AutoApproved,Geo,
DON00005568,D000868,pants,trousers,M,Gently Worn,Gently Worn,Winter,7,Kanpur,26.454761984848673,80.37908891577615,2025-05-07 04:33:17,2025-05-09 04:33:17,,NGO00368,ManualApproved,NGOReceipt,True
DON00005569,D000297,footwear,boots,L,Used,Gently Worn,All,7,Ahmedabad,23.069230805203386,72.52748740390643,2023-10-21 12:22:37,2023-10-24 12:22:37,2023-10-29 12:22:37,NGO00109,ManualApproved,Geo,True
DON00005570,D001685,saree,silk-saree,L,Gently Worn,Used,All,140,Bengaluru,12.952767713261338,77.55701142436638,2024-12-26 02:45:29,2025-01-02 02:45:29,2025-01-06 02:45:29,NGO00043,AutoApproved,,True
DON00005571,D001523,blanket,fleece-blanket,L,Gently Worn,Gently Worn,All,32,Indore,22.704882217284553,75.90188429637888,2025-04-02 13:11:22,2025-04-09 13:11:22,,NGO00332,ManualApproved,Photo,True
DON00005572,D001320,footwear,boots,S,Used,Dirty,Summer,10,Chennai,13.131941424331398,80.31424233678565,2024-04-11 11:09:06,2024-04-15 11:09:06,,NGO00367,AutoRejected,Photo,True
DON00005573,D000370,shirt,kurta,L,Used,Used,All,2,Delhi,28.616531238222358,77.18440602807955,2025-06-06 16:11:03,2025-06-13 16:11:03,2025-06-17 16:11:03,NGO00203,AutoApproved,QR,True
DON00005574,D001925,dress,ethnic-dress,L,Gently Worn,Used,Winter,8,Bengaluru,12.97150012642832,77.61969663342218,2025-03-16 18:08:01,2025-03-24 18:08:01,,NGO00291,AutoApproved,Photo,True
DON00005575,D001281,footwear,sandals,L,Used,Torn,All,9,Kanpur,26.409762651436075,80.37565453544606,2024-10-19 07:09:51,2024-10-23 07:09:51,2024-10-28 07:09:51,NGO00022,AutoRejected,Geo,True
DON00005576,D001158,footwear,slippers,Free,Used,Gently Worn,Winter,2,Delhi,28.61621513291832,77.23709127794457,2024-07-09 10:18:45,2024-07-11 10:18:45,,NGO00393,ManualApproved,QR,False
DON00005577,D000336,blanket,woolen-blanket,M,Gently Worn,Gently Worn,Summer,7,Thane,19.185360448766804,73.01622880224325,2024-07-03 03:49:41,2024-07-05 03:49:41,2024-07-06 03:49:41,NGO00490,ManualApproved,QR,True
DON00005578,D001821,pants,jeans,S,New,New,Winter,2,Ahmedabad,23.047173528268704,72.54984979440533,2024-08-18 18:38:52,,,,AutoApproved,Geo,True
DON00005579,D000586,blanket,cotton-blanket,Free,Gently Worn,Gently Worn,Winter,9,Kanpur,26.48643120279073,80.35340610034325,2025-07-07 14:55:29,2025-07-13 14:55:29,,NGO00265,AutoApproved,NGOReceipt,True
DON00005580,D001718,shirt,formal-shirt,S,Used,Used,Summer,2,Delhi,28.584989329060395,77.19379213745374,2025-01-10 04:36:04,2025-01-14 04:36:04,2025-01-18 04:36:04,NGO00211,AutoApproved,QR,False
DON00005581,D001474,pants,shorts,M,Used,Dirty,All,1,Kolkata,22.596780692313676,88.40376002346164,2023-12-25 11:44:52,2023-12-29 11:44:52,2023-12-31 11:44:52,NGO00262,AutoRejected,Geo,False
DON00005582,D000553,pants,jeans,L,New,New,Summer,10,Kanpur,26.463104233719264,80.3385443018531,2024-12-20 02:35:33,2024-12-24 02:35:33,2024-12-25 02:35:33,NGO00473,AutoApproved,Photo,True
DON00005583,D000036,shirt,polo,M,New,New,Winter,8,Ahmedabad,23.007052552927153,72.5274543546849,2023-10-12 10:03:08,2023-10-16 10:03:08,2023-10-19 10:03:08,NGO00045,AutoApproved,QR,True
DON00005584,D000494,blanket,fleece-blanket,L,Used,Torn,All,27,Bengaluru,12.947113422061552,77.55000328472953,2024-02-01 12:24:51,2024-02-04 12:24:51,2024-02-10 12:24:51,NGO00290,AutoRejected,Geo,True
DON00005585,D000674,blanket,fleece-blanket,L,Used,Used,All,3,Nagpur,21.144286746618135,79.11990338444028,2024-02-09 17:40:23,2024-02-16 17:40:23,2024-02-19 17:40:23,NGO00106,AutoApproved,QR,True
DON00005586,D000090,footwear,boots,M,Gently Worn,Gently Worn,Summer,7,Bhopal,23.301209069968603,77.43956661341218,2025-06-11 02:50:22,,,,AutoApproved,OTP,
DON00005587,D000821,shirt,t-shirt,L,Gently Worn,Gently Worn,Winter,7,Kolkata,22.59222720261204,88.36402955855976,2024-11-12 22:35:04,2024-11-18 22:35:04,2024-11-24 22:35:04,NGO00410,AutoApproved,NGOReceipt,True
DON00005588,D000359,pants,track-pants,L,Used,Used,Winter,1,Indore,22.735033656849115,75.9049907064374,2024-11-20 03:53:32,2024-11-21 03:53:32,2024-11-24 03:53:32,NGO00291,AutoApproved,Photo,True
DON00005589,D001340,blanket,fleece-blanket,XL,New,Gently Worn,All,35,Kolkata,22.613269264326043,88.33853192884668,2024-05-28 17:17:44,2024-06-01 17:17:44,2024-06-02 17:17:44,NGO00400,AutoApproved,QR,True
DON00005590,D000508,saree,silk-saree,L,Used,Used,All,2,Indore,22.691464039519477,75.86232118855798,2023-11-06 15:39:49,,,,AutoApproved,,False
DON00005591,D000234,pants,track-pants,M,Used,Torn,All,29,Chennai,13.111293045701023,80.23703193393413,2023-11-11 11:07:22,2023-11-13 11:07:22,2023-11-16 11:07:22,NGO00290,AutoRejected,,False
DON00005592,D000098,dress,ethnic-dress,L,New,New,Winter,4,Bhopal,23.262309855320076,77.4321181230862,2025-09-25 12:41:09,2025-10-01 12:41:09,,NGO00241,AutoApproved,Photo,True
DON00005593,D000081,shirt,kurta,M,Gently Worn,Torn,All,24,Bhopal,23.27971603351944,77.41315468209562,2025-03-11 19:35:52,2025-03-15 19:35:52,2025-03-21 19:35:52,NGO00376,AutoRejected,Geo,False
DON00005594,D000025,shirt,formal-shirt,S,Used,Gently Worn,All,33,Thane,19.19209793257975,72.98263009303336,2023-11-15 09:37:58,2023-11-23 09:37:58,,NGO00288,AutoApproved,Geo,True
DON00005595,D000341,saree,synthetic-saree,M,Gently Worn,Gently Worn,Summer,3,Jaipur,26.88465110240788,75.7455173964381,2024-05-08 07:24:03,2024-05-13 07:24:03,2024-05-17 07:24:03,NGO00409,AutoApproved,,True
DON00005596,D000544,blanket,fleece-blanket,XL,Gently Worn,Gently Worn,Summer,10,Thane,19.198816438637962,72.9673336774757,2024-09-13 17:49:44,2024-09-18 17:49:44,2024-09-24 17:49:44,NGO00495,ManualApproved,Photo,
DON00005597,D001176,saree,synthetic-saree,XL,New,New,Winter,2,Mumbai,19.071422317735095,72.9165015077353,2024-04-05 10:02:19,2024-04-06 10:02:19,2024-04-07 10:02:19,NGO00324,ManualApproved,OTP,True
DON00005598,D001484,saree,cotton-saree,Free,Gently Worn,Gently Worn,All,1,Hyderabad,17.429765327077202,78.46933266932461,2024-08-03 06:14:59,,,,AutoApproved,Photo,
DON00005599,D000639,blanket,woolen-blanket,XL,Gently Worn,Gently Worn,All,7,Nagpur,21.135506787652968,79.0468364024011,2025-01-13 10:54:18,2025-01-16 10:54:18,,NGO00386,ManualApproved,OTP,True
DON00005600,D000348,pants,jeans,M,Gently Worn,Dirty,Summer,8,Hyderabad,17.370033790520235,78.51742035038326,2024-03-16 13:48:34,,,,AutoRejected,Photo,True
DON00005601,D000481,shirt,polo,Free,Used,Used,All,9,Delhi,28.577025085055613,77.20592465435676,2024-02-26 15:47:06,,,,ManualApproved,QR,True
DON00005602,D000406,footwear,boots,M,Gently Worn,Gently Worn,All,146,Chennai,13.036533781926595,80.24130340150687,2023-10-19 09:10:16,2023-10-26 09:10:16,2023-10-29 09:10:16,NGO00331,AutoApproved,OTP,False
DON00005603,D000299,footwear,slippers,S,Used,Used,Winter,3,Delhi,28.593007927591454,77.2380722536604,2025-08-26 16:57:04,,,,AutoApproved,,True
DON00005604,D000082,shirt,polo,S,Gently Worn,Gently Worn,All,5,Indore,22.678704023388693,75.87354272796213,2025-06-29 14:54:30,,,,AutoApproved,Geo,True
DON00005605,D001310,shirt,t-shirt,XL,Gently Worn,Used,Summer,3,Ahmedabad,23.069730204361264,72.52863793583462,2025-09-25 03:53:59,2025-10-04 03:53:59,2025-10-05 03:53:59,NGO00422,AutoApproved,Photo,True
DON00005606,D001583,dress,casual-dress,M,Used,Used,Winter,3,Chennai,13.061850000034571,80.2241631749103,2025-03-31 19:26:06,2025-04-01 19:26:06,,NGO00286,AutoApproved,QR,True
DON00005607,D001200,saree,synthetic-saree,M,Used,Dirty,Summer,2,Thane,19.215982300821384,72.99111767067964,2024-03-24 16:23:31,,,,AutoRejected,Geo,False
DON00005608,D000809,pants,jeans,L,Gently Worn,Gently Worn,All,17,Nagpur,21.185311282558413,79.10406082544269,2025-02-13 02:15:44,2025-02-20 02:15:44,2025-02-26 02:15:44,NGO00236,AutoApproved,Photo,True
DON00005609,D001842,blanket,woolen-blanket,XL,Gently Worn,Used,Winter,16,Bengaluru,12.996663522073163,77.62577052879874,2024-07-13 16:35:23,2024-07-20 16:35:23,2024-07-26 16:35:23,NGO00435,ManualApproved,Photo,True
DON00005610,D001469,blanket,cotton-blanket,Free,Gently Worn,Gently Worn,All,5,Lucknow,26.805663859954716,80.91559459956389,2023-10-06 12:03:53,2023-10-14 12:03:53,2023-10-20 12:03:53,NGO00150,AutoApproved,Geo,
DON00005611,D000313,shirt,kurta,M,New,New,All,24,Ahmedabad,23.067057742663668,72.55896673883211,2025-05-08 07:14:54,2025-05-09 07:14:54,2025-05-14 07:14:54,NGO00264,AutoApproved,Photo,False
DON00005612,D000502,jacket,cardigan,M,New,New,All,1,Chennai,13.0770108075672,80.24382780307455,2025-09-07 22:55:27,2025-09-11 22:55:27,2025-09-17 22:55:27,NGO00122,AutoApproved,QR,True
DON00005613,D000247,footwear,boots,L,Gently Worn,Gently Worn,Winter,4,Nagpur,21.103761095053095,79.09604745170455,2024-06-21 19:29:35,,,,AutoApproved,Geo,True
DON00005614,D000837,jacket,cardigan,XL,Gently Worn,Gently Worn,All,3,Kanpur,26.42652974490207,80.28939260088816,2025-06-09 22:52:57,,,,AutoApproved,Photo,True
DON00005615,D001219,footwear,shoes,S,New,New,Summer,10,Indore,22.750795839582697,75.87138958812187,2024-06-17 15:32:29,2024-06-18 15:32:29,2024-06-24 15:32:29,NGO00454,AutoApproved,Geo,True
DON00005616,D001844,jacket,blazer,L,Gently Worn,Dirty,All,6,Jaipur,26.894774303166958,75.83029007063011,2024-07-10 04:03:23,2024-07-17 04:03:23,2024-07-22 04:03:23,NGO00323,AutoRejected,Photo,
DON00005617,D001144,jacket,winter-jacket,L,New,New,Summer,4,Delhi,28.605206880921827,77.23408584677875,2024-10-04 23:51:58,,,,AutoApproved,OTP,True
DON00005618,D001012,dress,casual-dress,M,Gently Worn,Gently Worn,All,6,Indore,22.681605042605128,75.89769186923992,2025-07-09 18:58:19,2025-07-15 18:58:19,2025-07-17 18:58:19,NGO00385,AutoApproved,NGOReceipt,True
DON00005619,D001299,saree,silk-saree,XL,New,New,All,22,Thane,19.171811575366878,73.00534384166312,2023-11-15 22:28:27,2023-11-20 22:28:27,2023-11-23 22:28:27,NGO00173,AutoApproved,QR,
DON00005620,D000048,saree,synthetic-saree,M,Gently Worn,Gently Worn,Summer,2,Lucknow,26.888494992937556,80.92291431369323,2025-04-04 18:50:32,2025-04-13 18:50:32,2025-04-18 18:50:32,NGO00237,AutoApproved,QR,True
DON00005621,D001708,blanket,cotton-blanket,L,Used,Used,Winter,6,Kolkata,22.58156416046286,88.36466943933297,2025-05-27 09:59:08,,,,AutoApproved,QR,
DON00005622,D000475,saree,silk-saree,XL,Used,Used,Summer,142,Pune,18.50997816975874,73.81316545806781,2025-05-14 04:59:04,2025-05-21 04:59:04,2025-05-22 04:59:04,NGO00197,AutoApproved,NGOReceipt,True
DON00005623,D001804,shirt,formal-shirt,L,Used,Gently Worn,All,4,Delhi,28.627766290068163,77.24478925227152,2023-10-14 07:05:13,2023-10-16 07:05:13,2023-10-18 07:05:13,NGO00071,AutoApproved,QR,True
DON00005624,D000501,jacket,cardigan,M,New,New,Winter,8,Thane,19.185289452959037,72.98101286495867,2024-10-28 19:48:51,2024-10-31 19:48:51,,NGO00081,AutoApproved,Photo,True
DON00005625,D001402,pants,track-pants,M,Used,Torn,Winter,10,Bengaluru,12.967041592629,77.60346397644055,2024-04-03 10:20:28,2024-04-12 10:20:28,2024-04-16 10:20:28,NGO00488,AutoRejected,QR,True
DON00005626,D000375,shirt,polo,M,Used,Used,All,8,Bengaluru,12.95948881078622,77.62586973823186,2024-01-04 22:50:00,2024-01-05 22:50:00,2024-01-06 22:50:00,NGO00328,AutoApproved,Geo,True
DON00005627,D001682,blanket,fleece-blanket,XL,Used,Gently Worn,All,1,Mumbai,19.076762288487643,72.82907446160861,2024-04-16 10:18:46,2024-04-18 10:18:46,2024-04-24 10:18:46,NGO00393,AutoApproved,QR,True
DON00005628,D000042,dress,casual-dress,L,New,New,All,38,Bhopal,23.288578768983,77.39326827620305,2025-01-29 04:34:04,2025-02-02 04:34:04,2025-02-06 04:34:04,NGO00137,AutoApproved,OTP,True
DON00005629,D001603,jacket,cardigan,M,New,New,Winter,7,Ahmedabad,22.989791806337692,72.58426980295164,2024-02-26 06:24:12,,,,AutoApproved,Geo,True
DON00005630,D000932,pants,trousers,M,Used,Torn,Winter,7,Delhi,28.569801135538196,77.25817100462012,2024-07-20 06:45:30,2024-07-27 06:45:30,2024-07-31 06:45:30,NGO00006,AutoRejected,QR,True
DON00005631,D000938,saree,synthetic-saree,L,Used,Used,All,4,Mumbai,19.083485954853558,72.92262270957592,2024-02-29 09:59:10,2024-03-02 09:59:10,2024-03-08 09:59:10,NGO00269,ManualApproved,Geo,True
DON00005632,D000104,dress,casual-dress,L,New,New,Winter,6,Thane,19.23175691529167,72.9648883981296,2025-01-28 15:56:32,,,,AutoApproved,OTP,True
DON00005633,D001846,saree,silk-saree,Free,Used,Torn,Winter,7,Indore,22.711767552690628,75.83559674287005,2024-02-21 01:45:18,2024-03-01 01:45:18,2024-03-02 01:45:18,NGO00334,AutoRejected,Geo,
DON00005634,D000491,shirt,formal-shirt,M,Used,Used,Winter,40,Chennai,13.047584178777258,80.24281151514575,2024-03-27 05:08:05,2024-04-04 05:08:05,,NGO00424,AutoApproved,QR,False
DON00005635,D001366,blanket,woolen-blanket,L,Gently Worn,Gently Worn,All,8,Lucknow,26.80598848349138,80.9553664222474,2024-06-07 01:21:23,,,,AutoApproved,NGOReceipt,
DON00005636,D000673,dress,ethnic-dress,M,Gently Worn,Gently Worn,Winter,8,Bhopal,23.242122616366228,77.44934942785736,2025-01-03 21:50:49,,,,ManualApproved,Photo,True
DON00005637,D001777,jacket,winter-jacket,L,Gently Worn,Gently Worn,Winter,3,Delhi,28.604338331768265,77.1599842431375,2024-06-10 14:35:13,,,,AutoApproved,NGOReceipt,True
DON00005638,D001422,footwear,shoes,M,Used,Dirty,Summer,36,Hyderabad,17.369953156385982,78.51494708606988,2025-08-11 16:11:30,2025-08-19 16:11:30,2025-08-20 16:11:30,NGO00183,AutoRejected,Photo,True
DON00005639,D000869,footwear,sandals,M,Gently Worn,Used,Winter,10,Bengaluru,12.988428096701739,77.62394297894383,2024-04-25 20:42:53,2024-04-26 20:42:53,,NGO00056,AutoApproved,Photo,True
DON00005640,D001214,shirt,t-shirt,M,New,New,Summer,6,Jaipur,26.93456346518232,75.79004367998675,2024-10-13 15:52:34,2024-10-18 15:52:34,2024-10-19 15:52:34,NGO00041,AutoApproved,QR,True
DON00005641,D000356,dress,casual-dress,L,Gently Worn,Gently Worn,Winter,4,Kanpur,26.44974734366615,80.31726965557003,2025-03-20 00:32:25,2025-03-22 00:32:25,,NGO00487,ManualApproved,QR,True
DON00005642,D000927,pants,track-pants,L,Used,Dirty,Winter,151,Nagpur,21.187243665284715,79.09251199756847,2024-09-03 18:55:40,,,,AutoRejected,Geo,True
DON00005643,D001723,saree,synthetic-saree,L,New,New,Winter,164,Ahmedabad,22.986693129619876,72.545802142879,2025-03-28 09:13:42,2025-03-29 09:13:42,,NGO00111,AutoApproved,Geo,True
DON00005644,D000182,shirt,t-shirt,L,Gently Worn,Used,All,10,Nagpur,21.16693736101852,79.07285297191142,2025-03-18 20:25:29,2025-03-20 20:25:29,2025-03-26 20:25:29,NGO00184,AutoApproved,QR,True
DON00005645,D000393,shirt,t-shirt,S,Gently Worn,Gently Worn,All,5,Jaipur,26.947763604189397,75.83559757516636,2024-06-21 12:22:42,2024-06-22 12:22:42,2024-06-26 12:22:42,NGO00155,AutoApproved,NGOReceipt,True
DON00005646,D000748,saree,cotton-saree,L,Used,Gently Worn,All,8,Hyderabad,17.410057940727835,78.44545825834993,2025-02-22 16:29:16,,,,AutoApproved,Photo,True
DON00005647,D001142,dress,casual-dress,XL,New,New,All,1,Bhopal,23.284292348143467,77.3985682334716,2024-03-22 19:23:05,2024-03-26 19:23:05,2024-04-01 19:23:05,NGO00044,ManualApproved,Photo,True
DON00005648,D000226,footwear,slippers,S,Gently Worn,Torn,All,10,Hyderabad,17.373722614268754,78.52915098472242,2025-02-27 17:03:56,2025-03-02 17:03:56,2025-03-08 17:03:56,NGO00486,AutoRejected,QR,True
DON00005649,D000323,saree,cotton-saree,S,New,New,Summer,10,Pune,18.511036935361094,73.83215548047252,2024-03-02 07:25:20,2024-03-11 07:25:20,2024-03-12 07:25:20,NGO00155,ManualApproved,OTP,False
DON00005650,D001854,pants,track-pants,L,Gently Worn,Gently Worn,Winter,10,Thane,19.198757804973997,72.96274256748679,2025-09-03 22:28:49,2025-09-04 22:28:49,2025-09-06 22:28:49,NGO00295,ManualApproved,,True
DON00005651,D001408,blanket,cotton-blanket,S,New,New,Winter,4,Bhopal,23.21876021124545,77.41238144747985,2024-03-17 08:21:05,2024-03-26 08:21:05,2024-03-30 08:21:05,NGO00169,ManualApproved,NGOReceipt,True
DON00005652,D001114,saree,synthetic-saree,S,Gently Worn,Gently Worn,All,8,Bengaluru,12.922871920432419,77.5659249937921,2025-04-09 09:58:10,,,,AutoApproved,Photo,True
DON00005653,D001135,pants,shorts,Free,Gently Worn,Used,All,8,Bengaluru,12.989490361033738,77.55269590422519,2025-07-06 15:23:58,2025-07-13 15:23:58,2025-07-15 15:23:58,NGO00298,AutoApproved,OTP,True
DON00005654,D001263,saree,synthetic-saree,XL,New,New,All,5,Hyderabad,17.348290924113066,78.5358847311332,2025-04-19 15:22:27,,,,ManualApproved,QR,
DON00005655,D000703,shirt,t-shirt,L,Used,Used,All,9,Hyderabad,17.418225167940676,78.48569615568364,2024-04-06 17:55:54,,,,AutoApproved,Photo,True
DON00005656,D001859,footwear,slippers,Free,Used,Used,All,4,Bengaluru,12.96021009067968,77.58306373552197,2025-05-15 08:17:51,2025-05-24 08:17:51,2025-05-25 08:17:51,NGO00317,ManualApproved,QR,True
DON00005657,D000279,saree,silk-saree,M,Used,Dirty,Summer,5,Delhi,28.584878416334416,77.17811236439387,2024-01-06 10:34:58,2024-01-14 10:34:58,2024-01-15 10:34:58,NGO00335,AutoRejected,Photo,False
DON00005658,D001843,jacket,hoodie,S,New,New,Winter,25,Bhopal,23.239230459079355,77.37831772889639,2023-11-09 15:40:14,,,,AutoApproved,Geo,False
DON00005659,D000061,footwear,boots,L,Used,Used,Summer,26,Jaipur,26.945327975453473,75.77146521284483,2024-02-09 22:08:44,2024-02-16 22:08:44,2024-02-21 22:08:44,NGO00323,AutoApproved,Geo,True
DON00005660,D001830,dress,ethnic-dress,L,Used,Gently Worn,All,1,Delhi,28.590636978237594,77.21616936439825,2024-03-23 19:13:28,2024-03-31 19:13:28,2024-04-05 19:13:28,NGO00402,AutoApproved,OTP,True
DON00005661,D001752,shirt,formal-shirt,XL,Used,Torn,Summer,2,Delhi,28.61498839191039,77.1778650444018,2024-07-07 00:06:42,,,,AutoRejected,OTP,True
DON00005662,D000520,blanket,cotton-blanket,XL,Used,Used,All,45,Hyderabad,17.380595909562214,78.44028231267465,2024-03-26 07:37:04,,,,AutoApproved,Photo,
DON00005663,D001592,jacket,winter-jacket,S,Gently Worn,Used,Summer,3,Indore,22.724101806328832,75.89289108883138,2025-05-23 13:57:03,2025-06-01 13:57:03,2025-06-07 13:57:03,NGO00189,AutoApproved,NGOReceipt,True
DON00005664,D000612,blanket,cotton-blanket,L,Used,Used,All,14,Chennai,13.113833792901506,80.2693590046564,2025-07-16 19:47:12,,,,AutoApproved,OTP,True
DON00005665,D000255,pants,track-pants,L,Used,Used,All,10,Kanpur,26.461763886399,80.29409857923066,2025-09-17 19:39:36,2025-09-21 19:39:36,2025-09-24 19:39:36,NGO00111,AutoApproved,Photo,False
DON00005666,D000526,footwear,shoes,S,Used,Dirty,Winter,6,Nagpur,21.145059507845133,79.06402039662828,2024-11-18 13:09:46,2024-11-20 13:09:46,,NGO00428,AutoRejected,Geo,True
DON00005667,D000861,jacket,blazer,S,Used,Gently Worn,All,2,Pune,18.569656180482855,73.81754707797673,2025-07-07 20:28:02,,,,AutoApproved,OTP,True
DON00005668,D000857,saree,cotton-saree,XL,Used,Used,All,6,Pune,18.518150782348112,73.8761813366734,2025-09-23 09:40:03,2025-10-02 09:40:03,2025-10-04 09:40:03,NGO00422,AutoApproved,NGOReceipt,True
DON00005669,D000555,jacket,hoodie,M,Gently Worn,Gently Worn,All,6,Delhi,28.573014512238707,77.22480561929954,2024-08-01 18:23:37,2024-08-09 18:23:37,2024-08-15 18:23:37,NGO00255,AutoApproved,QR,True
DON00005670,D001783,footwear,sandals,L,Used,Used,All,9,Kolkata,22.604245530899618,88.37989285111965,2024-03-02 10:57:31,2024-03-08 10:57:31,2024-03-10 10:57:31,NGO00090,AutoApproved,OTP,True
DON00005671,D001091,pants,trousers,L,Used,Used,Summer,10,Bengaluru,12.986511779325388,77.58235617112825,2025-01-23 13:27:19,2025-01-27 13:27:19,2025-02-02 13:27:19,NGO00231,AutoApproved,QR,False
DON00005672,D000329,jacket,blazer,XL,Gently Worn,Used,All,4,Bhopal,23.223630253663803,77.36663699224547,2025-06-13 08:16:22,,,,ManualApproved,Geo,True
DON00005673,D000257,shirt,t-shirt,S,Gently Worn,Gently Worn,All,7,Ahmedabad,23.020807578131787,72.60872987097659,2025-07-05 23:05:22,2025-07-07 23:05:22,2025-07-10 23:05:22,NGO00331,ManualApproved,,False
DON00005674,D001301,pants,shorts,M,Gently Worn,Gently Worn,All,4,Lucknow,26.802267609756733,80.98651374724335,2025-05-11 12:30:33,,,,AutoApproved,,True
DON00005675,D001167,shirt,formal-shirt,XL,Used,Used,Summer,10,Bhopal,23.210290247159545,77.42076442387372,2024-05-31 21:45:12,2024-06-04 21:45:12,2024-06-07 21:45:12,NGO00073,AutoApproved,NGOReceipt,True
DON00005676,D000061,blanket,woolen-blanket,S,Gently Worn,Gently Worn,Winter,9,Jaipur,26.894215809164503,75.80387702547041,2024-06-17 01:46:49,2024-06-23 01:46:49,2024-06-25 01:46:49,NGO00423,AutoApproved,NGOReceipt,True
DON00005677,D000822,jacket,blazer,M,Gently Worn,Dirty,Winter,5,Pune,18.535287839746953,73.8100772004904,2023-12-19 07:06:09,2023-12-23 07:06:09,2023-12-28 07:06:09,NGO00231,AutoRejected,OTP,False
DON00005678,D001960,jacket,cardigan,Free,Gently Worn,Gently Worn,All,3,Hyderabad,17.422753772378897,78.46807123601889,2023-11-03 02:02:38,2023-11-10 02:02:38,2023-11-14 02:02:38,NGO00428,ManualApproved,OTP,True
DON00005679,D001241,shirt,polo,M,Gently Worn,Gently Worn,Summer,4,Indore,22.721581366981226,75.83776784844093,2025-06-03 03:40:36,,,,AutoApproved,Photo,True
DON00005680,D001027,shirt,formal-shirt,XL,Used,Used,All,3,Lucknow,26.870055063150854,80.9755203765443,2024-04-23 14:48:10,,,,AutoApproved,OTP,True
